,scores,cavity
1204,16.57200050354004,1
1205,16.57200050354004,1
1206,16.57200050354004,1
1227,17.091999053955078,1
1228,15.812999725341797,1
1248,17.091999053955078,1
1269,17.091999053955078,1
1379,17.285999298095703,1
1400,17.356000900268555,1
1421,17.356000900268555,1
1440,17.356000900268555,1
1441,17.356000900268555,1
1442,17.356000900268555,1
1707,17.70599937438965,1
1708,18.084999084472656,1
1709,18.084999084472656,1
1710,18.084999084472656,1
1728,17.70599937438965,1
1729,21.53700065612793,1
1730,21.53700065612793,1
1731,21.53700065612793,1
1732,19.625999450683594,1
1749,17.70599937438965,1
1750,21.53700065612793,1
1751,21.53700065612793,1
1752,21.53700065612793,1
1753,19.625999450683594,1
1771,21.53700065612793,1
1772,21.53700065612793,1
1773,21.53700065612793,1
1774,19.625999450683594,1
1883,17.285999298095703,1
1904,17.356000900268555,1
1925,17.356000900268555,1
1944,17.356000900268555,1
1945,17.356000900268555,1
1946,17.356000900268555,1
2192,16.69300079345703,1
2193,16.69300079345703,1
2194,16.69300079345703,1
2211,17.70599937438965,1
2212,18.084999084472656,1
2213,20.8700008392334,1
2214,20.8700008392334,1
2215,20.8700008392334,1
2216,16.597999572753906,1
2232,17.70599937438965,1
2233,21.53700065612793,1
2234,21.53700065612793,1
2235,21.53700065612793,1
2236,20.8700008392334,1
2237,17.805999755859375,1
2253,17.70599937438965,1
2254,21.53700065612793,1
2255,21.53700065612793,1
2256,21.53700065612793,1
2257,20.8700008392334,1
2275,21.53700065612793,1
2276,21.53700065612793,1
2277,21.53700065612793,1
2278,19.625999450683594,1
2387,17.285999298095703,1
2398,16.715999603271484,1
2408,17.356000900268555,1
2419,16.715999603271484,1
2429,17.356000900268555,1
2438,16.715999603271484,1
2439,16.715999603271484,1
2440,16.715999603271484,1
2448,17.356000900268555,1
2449,17.356000900268555,1
2450,17.356000900268555,1
2460,16.479000091552734,1
2461,16.479000091552734,1
2462,16.479000091552734,1
2695,17.381000518798828,1
2696,17.381000518798828,1
2697,17.381000518798828,1
2698,16.69300079345703,1
2715,17.70599937438965,1
2716,18.326000213623047,1
2717,20.8700008392334,1
2718,20.8700008392334,1
2719,20.8700008392334,1
2720,16.597999572753906,1
2736,17.70599937438965,1
2737,21.53700065612793,1
2738,21.53700065612793,1
2739,21.53700065612793,1
2740,20.8700008392334,1
2741,17.805999755859375,1
2757,17.70599937438965,1
2758,21.53700065612793,1
2759,21.53700065612793,1
2760,21.53700065612793,1
2761,20.8700008392334,1
2778,17.243000030517578,1
2779,21.53700065612793,1
2780,21.53700065612793,1
2781,21.53700065612793,1
2782,19.625999450683594,1
2964,16.97800064086914,1
2965,16.97800064086914,1
2966,16.97800064086914,1
3199,17.381000518798828,1
3200,17.381000518798828,1
3201,17.381000518798828,1
3202,17.26799964904785,1
3219,17.089000701904297,1
3220,18.326000213623047,1
3221,20.8700008392334,1
3222,20.8700008392334,1
3223,20.8700008392334,1
3224,16.597999572753906,1
3240,17.243000030517578,1
3241,18.972999572753906,1
3242,20.8700008392334,1
3243,20.8700008392334,1
3244,20.8700008392334,1
3245,17.805999755859375,1
3261,17.243000030517578,1
3262,18.972999572753906,1
3263,20.8700008392334,1
3264,20.8700008392334,1
3265,20.8700008392334,1
3266,17.805999755859375,1
3282,17.243000030517578,1
3283,18.972999572753906,1
3284,18.972999572753906,1
3285,18.972999572753906,1
3286,18.402999877929688,1
3287,17.805999755859375,1
3468,16.97800064086914,1
3469,16.97800064086914,1
3470,16.97800064086914,1
3703,17.381000518798828,1
3704,17.381000518798828,1
3705,17.381000518798828,1
3706,17.26799964904785,1
3724,18.326000213623047,1
3725,19.791000366210938,1
3726,19.791000366210938,1
3727,19.791000366210938,1
3745,18.326000213623047,1
3746,19.791000366210938,1
3747,19.791000366210938,1
3748,19.791000366210938,1
3766,18.326000213623047,1
3767,19.791000366210938,1
3768,19.791000366210938,1
3769,19.791000366210938,1
3953,16.97800064086914,1
3972,16.97800064086914,1
3973,16.97800064086914,1
3974,16.97800064086914,1
4208,17.26799964904785,1
4209,17.26799964904785,1
4210,17.26799964904785,1
4229,17.26799964904785,1
4230,17.26799964904785,1
4231,17.26799964904785,1
4250,17.26799964904785,1
4251,17.26799964904785,1
4252,17.26799964904785,1
7112,12.996000289916992,1
7113,12.996000289916992,1
7114,12.996000289916992,1
7115,12.857000350952148,1
7133,13.99899959564209,1
7134,13.99899959564209,1
7135,13.99899959564209,1
7136,13.998000144958496,1
7154,13.99899959564209,1
7155,13.99899959564209,1
7156,13.99899959564209,1
7157,13.998000144958496,1
7175,13.99899959564209,1
7176,13.99899959564209,1
7177,13.99899959564209,1
7178,13.998000144958496,1
7216,12.288000106811523,1
7217,12.288000106811523,1
7218,12.288000106811523,1
7237,12.288000106811523,1
7238,12.288000106811523,1
7239,12.288000106811523,1
7258,12.288000106811523,1
7259,12.288000106811523,1
7260,12.288000106811523,1
7281,11.418999671936035,1
7616,12.996000289916992,1
7617,13.57800006866455,1
7618,13.57800006866455,1
7619,13.57800006866455,1
7620,12.321000099182129,1
7637,14.329000473022461,1
7638,14.329000473022461,1
7639,14.329000473022461,1
7640,13.998000144958496,1
7641,12.321000099182129,1
7658,14.329000473022461,1
7659,14.329000473022461,1
7660,14.329000473022461,1
7661,13.998000144958496,1
7662,12.321000099182129,1
7679,14.329000473022461,1
7680,14.329000473022461,1
7681,14.329000473022461,1
7682,13.998000144958496,1
7683,11.303000450134277,1
7700,12.664999961853027,1
7701,12.664999961853027,1
7702,12.664999961853027,1
7720,12.288000106811523,1
7721,12.288000106811523,1
7722,12.288000106811523,1
7741,12.288000106811523,1
7742,12.288000106811523,1
7743,12.288000106811523,1
