,scores,cavity
1095,19.16900062561035,1
1096,19.16900062561035,1
1097,19.16900062561035,1
1112,19.16900062561035,1
1113,19.16900062561035,1
1114,19.16900062561035,1
1129,19.16900062561035,1
1130,19.16900062561035,1
1131,19.16900062561035,1
1503,20.868999481201172,1
1504,24.288000106811523,1
1505,24.288000106811523,1
1506,24.288000106811523,1
1519,17.770999908447266,1
1520,23.82699966430664,1
1521,24.288000106811523,1
1522,24.288000106811523,1
1523,24.288000106811523,1
1524,22.124000549316406,1
1536,17.770999908447266,1
1537,23.82699966430664,1
1538,24.288000106811523,1
1539,24.288000106811523,1
1540,24.288000106811523,1
1541,22.124000549316406,1
1554,23.82699966430664,1
1555,23.82699966430664,1
1556,23.82699966430664,1
1557,23.08099937438965,1
1558,22.124000549316406,1
1872,18.41200065612793,1
1873,18.41200065612793,1
1874,18.41200065612793,1
1889,18.41200065612793,1
1890,18.41200065612793,1
1891,18.41200065612793,1
1906,18.41200065612793,1
1907,18.41200065612793,1
1908,18.41200065612793,1
1924,17.472999572753906,1
1925,18.160999298095703,1
1929,24.288000106811523,1
1930,24.288000106811523,1
1931,24.288000106811523,1
1944,18.584999084472656,1
1945,23.82699966430664,1
1946,24.288000106811523,1
1947,24.288000106811523,1
1948,24.288000106811523,1
1949,22.124000549316406,1
1962,23.82699966430664,1
1963,24.288000106811523,1
1964,24.288000106811523,1
1965,24.288000106811523,1
1966,22.124000549316406,1
1979,23.82699966430664,1
1980,23.82699966430664,1
1981,23.82699966430664,1
1982,23.08099937438965,1
1983,22.124000549316406,1
1996,18.358999252319336,1
1997,19.195999145507812,1
1998,20.117000579833984,1
1999,20.117000579833984,1
2000,20.117000579833984,1
2297,18.41200065612793,1
2298,18.41200065612793,1
2299,18.41200065612793,1
2314,18.41200065612793,1
2315,18.41200065612793,1
2316,18.41200065612793,1
2331,18.41200065612793,1
2332,18.41200065612793,1
2333,18.41200065612793,1
2349,17.472999572753906,1
2350,18.160999298095703,1
2354,24.288000106811523,1
2355,24.288000106811523,1
2356,24.288000106811523,1
2370,23.82699966430664,1
2371,24.288000106811523,1
2372,24.288000106811523,1
2373,24.288000106811523,1
2374,22.124000549316406,1
2387,23.82699966430664,1
2388,24.288000106811523,1
2389,24.288000106811523,1
2390,24.288000106811523,1
2391,22.124000549316406,1
2404,23.82699966430664,1
2405,23.82699966430664,1
2406,23.82699966430664,1
2407,23.08099937438965,1
2408,22.124000549316406,1
2422,19.195999145507812,1
2423,20.117000579833984,1
2424,20.117000579833984,1
2425,20.117000579833984,1
2722,18.41200065612793,1
2723,18.41200065612793,1
2739,18.41200065612793,1
2740,18.41200065612793,1
2756,18.41200065612793,1
2757,18.41200065612793,1
2774,17.472999572753906,1
2795,19.534000396728516,1
2796,19.86199951171875,1
2797,20.29199981689453,1
2798,20.29199981689453,1
2799,20.29199981689453,1
2812,19.534000396728516,1
2813,19.86199951171875,1
2814,20.29199981689453,1
2815,20.29199981689453,1
2816,20.29199981689453,1
2829,19.534000396728516,1
2830,19.86199951171875,1
2831,20.29199981689453,1
2832,20.29199981689453,1
2833,20.29199981689453,1
2848,20.117000579833984,1
2849,20.117000579833984,1
2850,20.117000579833984,1
6487,15.958000183105469,1
6488,15.958000183105469,1
6489,15.958000183105469,1
6912,15.958000183105469,1
6913,15.958000183105469,1
6914,15.958000183105469,1
6947,18.836000442504883,1
6948,18.836000442504883,1
6949,18.836000442504883,1
7318,17.160999298095703,1
7319,17.160999298095703,1
7320,17.160999298095703,1
7335,17.160999298095703,1
7336,17.160999298095703,1
7337,17.160999298095703,1
7338,15.958000183105469,1
7339,15.958000183105469,1
7352,17.160999298095703,1
7353,18.851999282836914,1
7354,18.851999282836914,1
7355,18.851999282836914,1
7370,18.851999282836914,1
7371,18.851999282836914,1
7372,20.052000045776367,1
7373,20.052000045776367,1
7374,20.052000045776367,1
7387,18.851999282836914,1
7388,18.851999282836914,1
7389,20.052000045776367,1
7390,20.052000045776367,1
7391,20.052000045776367,1
7406,20.052000045776367,1
7407,20.052000045776367,1
7408,20.052000045776367,1
7726,16.152000427246094,1
7727,16.152000427246094,1
7728,16.152000427246094,1
7743,17.160999298095703,1
7744,17.606000900268555,1
7745,17.606000900268555,1
7746,17.606000900268555,1
7760,17.160999298095703,1
7761,19.01799964904785,1
7762,19.01799964904785,1
7763,19.01799964904785,1
7777,17.160999298095703,1
7778,21.610000610351562,1
7779,21.610000610351562,1
7780,21.610000610351562,1
7795,21.610000610351562,1
7796,21.610000610351562,1
7797,21.610000610351562,1
7798,20.052000045776367,1
7799,20.052000045776367,1
7812,21.610000610351562,1
7813,21.610000610351562,1
7814,21.610000610351562,1
7815,20.052000045776367,1
7816,20.052000045776367,1
7829,19.641000747680664,1
7830,19.641000747680664,1
7831,20.052000045776367,1
7832,20.052000045776367,1
7833,20.052000045776367,1
7848,19.33300018310547,1
7849,19.33300018310547,1
7850,19.33300018310547,1
7867,17.50200080871582,1
7884,17.50200080871582,1
7901,17.50200080871582,1
7918,17.45400047302246,1
7935,17.45400047302246,1
8151,16.152000427246094,1
8152,16.152000427246094,1
8153,16.152000427246094,1
8154,15.631999969482422,1
8168,17.160999298095703,1
8169,18.41699981689453,1
8170,18.41699981689453,1
8171,18.41699981689453,1
8185,17.160999298095703,1
8186,19.01799964904785,1
8187,19.01799964904785,1
8188,19.01799964904785,1
8202,17.160999298095703,1
8203,23.827999114990234,1
8204,23.827999114990234,1
8205,23.827999114990234,1
8206,15.970000267028809,1
8207,15.970000267028809,1
8219,15.800000190734863,1
8220,23.827999114990234,1
8221,23.827999114990234,1
8222,23.827999114990234,1
8223,20.052000045776367,1
8224,20.052000045776367,1
8237,23.827999114990234,1
8238,23.827999114990234,1
8239,23.827999114990234,1
8240,20.052000045776367,1
8241,20.052000045776367,1
8254,21.24799919128418,1
8255,21.24799919128418,1
8256,21.24799919128418,1
8257,20.052000045776367,1
8258,20.052000045776367,1
8273,19.33300018310547,1
8274,19.33300018310547,1
8275,19.33300018310547,1
8292,17.50200080871582,1
8309,17.50200080871582,1
8326,17.50200080871582,1
8327,16.525999069213867,1
8342,17.5,1
8343,17.5,1
8344,16.525999069213867,1
8360,17.45400047302246,1
8361,16.525999069213867,1
8576,16.152000427246094,1
8577,16.152000427246094,1
8578,16.152000427246094,1
8579,15.631999969482422,1
8593,16.152000427246094,1
8594,18.41699981689453,1
8595,18.41699981689453,1
8596,18.41699981689453,1
8610,16.152000427246094,1
8611,19.01799964904785,1
8612,19.01799964904785,1
8613,19.01799964904785,1
8627,16.040000915527344,1
8628,23.827999114990234,1
8629,23.827999114990234,1
8630,23.827999114990234,1
8631,15.970000267028809,1
8632,15.970000267028809,1
8644,15.800000190734863,1
8645,23.827999114990234,1
8646,23.827999114990234,1
8647,23.827999114990234,1
8648,19.12299919128418,1
8649,19.12299919128418,1
8661,16.44099998474121,1
