,scores,cavity
1401,13.85200023651123,1
1402,13.85200023651123,1
1428,12.59000015258789,1
1429,13.85200023651123,1
1430,13.85200023651123,1
1431,13.85200023651123,1
1458,13.85200023651123,1
1459,13.85200023651123,1
1460,13.85200023651123,1
2007,22.45599937438965,1
2008,22.45599937438965,1
2009,22.45599937438965,1
2010,19.961000442504883,1
2011,17.68000030517578,1
2036,25.09000015258789,1
2037,25.09000015258789,1
2038,25.09000015258789,1
2039,20.948999404907227,1
2040,17.68000030517578,1
2065,25.09000015258789,1
2066,25.09000015258789,1
2067,25.09000015258789,1
2068,20.948999404907227,1
2069,17.68000030517578,1
2094,25.09000015258789,1
2095,25.09000015258789,1
2096,25.09000015258789,1
2097,20.948999404907227,1
2098,17.336999893188477,1
2123,15.256999969482422,1
2124,15.524999618530273,1
2125,15.524999618530273,1
2126,15.524999618530273,1
2155,16.996999740600586,1
2156,16.996999740600586,1
2157,16.996999740600586,1
2158,15.541000366210938,1
2159,15.541000366210938,1
2160,15.541000366210938,1
2184,16.996999740600586,1
2185,16.996999740600586,1
2186,17.273000717163086,1
2187,17.273000717163086,1
2188,17.273000717163086,1
2189,15.541000366210938,1
2213,16.996999740600586,1
2214,16.996999740600586,1
2215,17.273000717163086,1
2216,17.273000717163086,1
2217,17.273000717163086,1
2218,15.541000366210938,1
2244,17.273000717163086,1
2245,17.273000717163086,1
2246,17.273000717163086,1
2590,16.500999450683594,1
2591,14.479999542236328,1
2614,15.449000358581543,1
2616,22.45599937438965,1
2617,22.45599937438965,1
2618,22.45599937438965,1
2619,19.961000442504883,1
2620,17.68000030517578,1
2643,15.449000358581543,1
2645,25.09000015258789,1
2646,25.09000015258789,1
2647,25.09000015258789,1
2648,20.948999404907227,1
2649,17.68000030517578,1
2674,25.09000015258789,1
2675,25.09000015258789,1
2676,25.09000015258789,1
2677,20.948999404907227,1
2678,17.68000030517578,1
2703,25.09000015258789,1
2704,25.09000015258789,1
2705,25.09000015258789,1
2706,20.948999404907227,1
2707,17.336999893188477,1
2732,17.89299964904785,1
2733,18.799999237060547,1
2734,18.799999237060547,1
2735,18.799999237060547,1
2736,16.020000457763672,1
2737,15.939000129699707,1
2738,15.359999656677246,1
2739,15.359999656677246,1
2740,15.359999656677246,1
2741,14.508000373840332,1
2764,17.06399917602539,1
2765,17.214000701904297,1
2766,17.729000091552734,1
2767,18.315000534057617,1
2768,18.315000534057617,1
2769,18.315000534057617,1
2770,16.045000076293945,1
2771,16.045000076293945,1
2772,16.045000076293945,1
2792,16.020000457763672,1
2793,17.06399917602539,1
2794,17.214000701904297,1
2795,17.729000091552734,1
2796,19.6200008392334,1
2797,19.6200008392334,1
2798,19.6200008392334,1
2799,17.059999465942383,1
2822,17.06399917602539,1
2823,17.214000701904297,1
2824,17.729000091552734,1
2825,19.6200008392334,1
2826,19.6200008392334,1
2827,19.6200008392334,1
2828,17.059999465942383,1
2853,17.273000717163086,1
2854,19.6200008392334,1
2855,19.6200008392334,1
2856,19.6200008392334,1
2857,17.059999465942383,1
3198,16.500999450683594,1
